ID;TARGET
83073;0.5397248371
83074;0.5525843292
83075;0.4994131228
83076;0.6000460398
83077;0.6984409119
83078;0.4721066227
83079;0.5657114134
83080;0.5620467484
83081;0.6677311096
83082;0.6163269795
83083;0.5786882688
83084;0.6171760972
83085;0.5841474153
83086;0.5717894599
83087;0.6955125276
83088;0.5721875636
83089;0.5886953943
83090;0.6933590457
83091;0.5481671876
83092;0.5852632823
83093;0.4279763717
83094;0.3337270255
83095;0.5601254184
83096;0.5182488431
83097;0.5783935764
83098;0.4715155280
83099;0.5534230032
83100;0.6021111813
83101;0.6484588898
83102;0.4475919278
83103;0.4660086622
83104;0.4554991515
83105;0.4959804688
83106;0.6539249407
83107;0.6429636395
83108;0.4562049042
83109;0.2155362187
83110;0.5409755573
83111;0.6706999944
83112;0.6532921742
83113;0.5779374385
83114;0.5303643180
83115;0.6157576607
83116;0.4636841775
83117;0.3036750189
83118;0.4083309269
83119;0.5681732240
83120;0.6241483286
83121;0.6181416807
83122;0.5926469240
83123;0.6241013963
83124;0.4746654329
83125;0.5456072396
83126;0.4969490749
83127;0.2959458435
83128;0.3660332095
83129;0.5912583210
83130;0.5166303923
83131;0.6342725844
83132;0.7567657853
83133;0.5912023766
83134;0.6014753019
83135;0.6121656047
83136;0.4402832397
83137;0.6060937934
83138;0.3703773538
83139;0.5918343814
83140;0.6168270774
83141;0.5043970959
83142;0.4812722790
83143;0.5098749436
83144;0.4935543591
83145;0.4416419395
83146;0.4359682645
83147;0.4936716736
83148;0.6068658367
83149;0.5872528756
83150;0.6719925633
83151;0.5897677677
83152;0.4310529333
83153;0.5473972973
83154;0.5481671876
83155;0.4642329073
83156;0.6598393371
83157;0.5113099716
83158;0.6068918166
83159;0.4617105622
83160;0.7206444597
83161;0.4383926645
83162;0.5945203340
83163;0.6322321654
83164;0.4754547509
83165;0.5098749436
83166;0.5095215382
83167;0.7139692577
83168;0.6078986024
83169;0.5506303289
83170;0.8057333039
83171;0.5530495007
83172;0.6000811137
83173;0.4762545286
83174;0.4222956238
83175;0.5322973087
83176;0.6875252802
83177;0.5344156874
83178;0.5481671876
83179;0.4229677847
83180;0.4491421165
83181;0.5203559828
83182;0.3159356291
83183;0.2684622189
83184;0.2684622189
83185;0.2684622189
83186;0.3463464128
83187;0.6112124863
83188;0.5330716325
83189;0.5448126313
83190;0.2684622189
83191;0.2684622189
83192;0.2684622189
83193;0.4953614848
83194;0.5712357950
83195;0.3560402495
83196;0.6498229424
83197;0.5776386641
83198;0.5974418855
83199;0.4042480128
83200;0.6879801696
83201;0.3990689652
83202;0.5182336464
83203;0.5139675149
83204;0.5357399874
83205;0.4279763717
83206;0.6097169787
83207;0.5856873532
83208;0.5819170378
83209;0.5506764970
83210;0.4894974114
83211;0.5767642590
83212;0.7048041068
83213;0.5467667947
83214;0.5505791145
83215;0.5642508825
83216;0.3980467040
83217;0.4419222489
83218;0.4407625054
83219;0.4200437695
83220;0.6247174397
83221;0.6118060104
83222;0.4640302573
83223;0.5481671876
83224;0.6575556443
83225;0.5090278409
83226;0.6481766359
83227;0.6366084539
83228;0.5874178218
83229;0.4678424055
83230;0.4980950719
83231;0.4657265787
83232;0.4018541090
83233;0.5663901607
83234;0.5603240418
83235;0.4268013735
83236;0.5003939802
83237;0.5744645062
83238;0.5176256872
83239;0.4579405142
83240;0.5684759007
83241;0.4048874636
83242;0.5104662071
83243;0.6734904591
83244;0.7026052703
83245;0.6037543292
83246;0.3620079455
83247;0.5992869600
83248;0.6078986024
83249;0.5795941808
83250;0.4557913327
83251;0.4802223833
83252;0.6226548889
83253;0.3558488062
83254;0.5847917301
83255;0.6050787584
83256;0.4118417692
83257;0.4740976183
83258;0.6052219738
83259;0.4194697075
83260;0.4744892251
83261;0.7751043292
83262;0.6247534738
83263;0.5404690133
83264;0.5668850838
83265;0.5081764886
83266;0.6519788804
83267;0.6638267100
83268;0.5237427131
83269;0.5717134293
83270;0.5000910547
83271;0.5660147623
83272;0.5481671876
83273;0.5662499565
83274;0.4342974076
83275;0.6302276784
83276;0.5107365897
83277;0.4752061248
83278;0.7272833579
83279;0.4999135479
83280;0.6654477665
83281;0.4855590636
83282;0.6413910263
83283;0.4660086622
83284;0.6407904745
83285;0.6245625425
83286;0.5016764731
83287;0.7018935226
83288;0.5345928782
83289;0.5345928782
83290;0.6655852675
83291;0.4885722726
83292;0.6901060423
83293;0.6076728454
83294;0.6557379716
83295;0.4478503717
83296;0.4262197011
83297;0.6078986024
83298;0.5986079958
83299;0.5535644506
83300;0.6290703604
83301;0.6592024196
83302;0.5690778188
83303;0.5845912427
83304;0.6065247881
83305;0.3464323050
83306;0.3859702050
83307;0.5654020982
83308;0.6103535293
83309;0.6078986024
83310;0.6391227779
83311;0.6021238159
83312;0.4363730918
83313;0.4607384080
83314;0.5021529002
83315;0.5535644506
83316;0.5031227689
83317;0.6168250278
83318;0.5481671876
83319;0.4301089983
83320;0.6012180085
83321;0.4944456966
83322;0.6219323354
83323;0.6354622739
83324;0.5177022718
83325;0.6532097123
83326;0.6822206159
83327;0.6866286623
83328;0.6415687980
83329;0.6407192804
83330;0.5114581464
83331;0.5946046061
83332;0.2143856412
83333;0.6299233373
83334;0.5771853515
83335;0.6044479912
83336;0.4302149838
83337;0.6047944534
83338;0.6526683578
83339;0.5397248371
83340;0.6301906378
83341;0.4152814031
83342;0.6415941658
83343;0.3265791481
83344;0.5310473686
83345;0.6324862956
83346;0.6240649887
83347;0.4815812439
83348;0.3524167866
83349;0.5014194928
83350;0.6364127768
83351;0.5376757865
83352;0.5774335590
83353;0.5774335590
83354;0.5774335590
83355;0.5774335590
83356;0.5773918945
83357;0.5481671876
83358;0.5463314585
83359;0.5345928782
83360;0.6491451963
83361;0.6169361905
83362;0.4839937111
83363;0.6283687916
83364;0.3729477412
83365;0.5481671876
83366;0.3757693159
83367;0.6700664581
83368;0.4809228852
83369;0.4809228852
83370;0.4809228852
83371;0.4809228852
83372;0.6351349913
83373;0.4632601013
83374;0.5675225618
83375;0.5133685651
83376;0.5718557724
83377;0.7409798591
83378;0.6109896116
83379;0.6067885091
83380;0.3047319228
83381;0.4880867899
83382;0.6429759146
83383;0.5171156547
83384;0.4809228852
83385;0.4386398401
83386;0.5891482021
83387;0.6078986024
83388;0.4710593184
83389;0.5556151336
83390;0.6018187825
83391;0.3956286139
83392;0.4819793007
83393;0.5280457752
83394;0.6084975476
83395;0.3609995305
83396;0.6423825470
83397;0.6132934930
83398;0.6147315878
83399;0.6250507573
83400;0.4910079813
83401;0.5773878321
83402;0.4558226567
83403;0.6851534290
83404;0.5084259155
83405;0.5907311067
83406;0.5345928782
83407;0.5345928782
83408;0.5029335844
83409;0.5269321749
83410;0.7266380468
83411;0.7269192284
83412;0.7853229972
83413;0.7269192284
83414;0.7853229972
83415;0.7853229972
83416;0.5410263529
83417;0.7853229972
83418;0.6444368807
83419;0.7853229972
83420;0.5438036931
83421;0.6689798326
83422;0.6104175319
83423;0.6416018406
83424;0.5746016747
83425;0.6736450053
83426;0.6502139715
83427;0.7189599879
83428;0.7853229972
83429;0.7853229972
83430;0.7472642992
83431;0.7853229972
83432;0.7497936202
83433;0.6803489730
83434;0.7853229972
83435;0.7853229972
83436;0.7391388433
83437;0.6681645282
83438;0.7853229972
83439;0.7853229972
83440;0.6149156787
83441;0.6671226805
83442;0.7853229972
83443;0.7456131845
83444;0.7853229972
83445;0.6393102855
83446;0.7853229972
83447;0.5329302170
83448;0.4144389709
83449;0.6600703042
83450;0.5970872889
83451;0.4921699326
83452;0.6422340889
83453;0.4579632887
83454;0.3627269007
83455;0.6642186851
83456;0.7052688434
83457;0.6296640188
83458;0.7052688434
83459;0.5448973885
83460;0.5709277772
83461;0.6317493968
83462;0.5015106351
83463;0.6050281394
83464;0.6400514544
83465;0.5550540610
83466;0.6714088981
83467;0.5183215422
83468;0.6753495858
83469;0.6114260649
83470;0.6545398109
83471;0.5486888374
83472;0.5664927253
83473;0.6049292180
83474;0.5594866424
83475;0.6246954622
83476;0.5471194129
83477;0.6310673672
83478;0.3399927637
83479;0.6209693336
83480;0.6467631649
83481;0.6272892278
83482;0.5204161556
83483;0.5234772410
83484;0.6587435803
83485;0.5000072107
83486;0.6084307438
83487;0.4809228852
83488;0.6579005667
83489;0.7608319921
83490;0.6475646048
83491;0.6596766092
83492;0.5120179731
83493;0.4009812704
83494;0.5108250582
83495;0.4081116451
83496;0.5020507337
83497;0.4090503624
83498;0.3626637722
83499;0.5497677286
83500;0.2897383155
83501;0.6119313045
83502;0.5798305306
83503;0.4007674340
83504;0.5846464702
83505;0.4980724109
83506;0.6802952132
83507;0.6434116271
83508;0.6417245696
83509;0.6417245696
83510;0.5069793258
83511;0.5814315053
83512;0.5620521958
83513;0.4351280718
83514;0.6701372226
83515;0.5592854598
83516;0.6253328363
83517;0.6475839326
83518;0.6555012340
83519;0.5312735362
83520;0.5542923904
83521;0.6406469229
83522;0.4963176273
83523;0.4981633322
83524;0.5100467776
83525;0.4081116451
83526;0.5521270227
83527;0.6267643665
83528;0.5906325812
83529;0.5001636608
83530;0.4081116451
83531;0.5495823201
83532;0.6871365740
83533;0.4752084898
83534;0.4081116451
83535;0.4040170084
83536;0.5481671876
83537;0.4776682013
83538;0.4225129488
83539;0.5458364709
83540;0.5576871520
83541;0.5187598565
83542;0.5801607632
83543;0.7675025332
83544;0.6220049937
83545;0.6213692182
83546;0.5254893739
83547;0.6553841065
83548;0.5974038988
83549;0.6871365740
83550;0.5693197859
83551;0.5080231764
83552;0.5886285703
83553;0.4553196851
83554;0.5448973885
83555;0.4001407020
83556;0.3132292230
83557;0.6456456468
83558;0.6582170564
83559;0.5278386029
83560;0.4609172544
83561;0.5614030202
83562;0.6534632121
83563;0.6016246820
83564;0.4518323991
83565;0.5426900057
83566;0.7137683276
83567;0.6936264835
83568;0.6064349377
83569;0.6514655135
83570;0.4714325212
83571;0.4656580261
83572;0.6920724281
83573;0.6907654600
83574;0.5327154300
83575;0.4969490749
83576;0.4885108398
83577;0.5418193353
83578;0.4770703370
83579;0.4984791853
83580;0.4850399553
83581;0.5052561372
83582;0.6222080789
83583;0.4586131003
83584;0.6236923794
83585;0.4361466493
83586;0.4219403654
83587;0.5203896146
83588;0.1961911051
83589;0.4095409906
83590;0.5907709052
83591;0.3462845771
83592;0.6316586682
83593;0.5772927658
83594;0.6064765861
83595;0.7160745636
83596;0.5494922650
83597;0.6142037396
83598;0.5542098223
83599;0.4670843091
83600;0.5653279139
83601;0.6663402517
83602;0.4708935210
83603;0.6192688403
83604;0.5287860494
83605;0.4493970644
83606;0.8289014037
83607;0.5478660923
83608;0.5345928782
83609;0.5528188707
83610;0.5309759434
83611;0.6496179840
83612;0.6629358461
83613;0.6028742508
83614;0.4735165492
83615;0.4927340726
83616;0.6302834620
83617;0.5244017148
83618;0.6253591815
83619;0.3047319228
83620;0.6380210671
83621;0.5538932225
83622;0.5591136389
83623;0.6588617329
83624;0.6548248543
83625;0.6456456468
83626;0.6456456468
83627;0.5725506652
83628;0.4931507926
83629;0.3576413371
83630;0.6189786625
83631;0.3620079455
83632;0.4692576143
83633;0.4786138868
83634;0.4834504447
83635;0.6196891872
83636;0.5720213530
83637;0.5501005580
83638;0.5798092465
83639;0.5623259152
83640;0.5721210841
83641;0.6481828317
83642;0.5924097403
83643;0.5710489591
83644;0.5055462751
83645;0.6571988216
83646;0.5848444629
83647;0.4771438412
83648;0.3499421671
83649;0.6545590621
83650;0.5179420039
83651;0.5553820635
83652;0.7568273220
83653;0.4763447438
83654;0.5388697085
83655;0.6250383045
83656;0.5523463992
83657;0.6019231842
83658;0.7002832138
83659;0.3147213147
83660;0.5531381699
83661;0.5679250603
83662;0.5708727968
83663;0.5997662940
83664;0.7185726853
83665;0.6772373410
83666;0.6484607129
83667;0.7225063103
83668;0.5592854598
83669;0.4081116451
83670;0.5629115644
83671;0.5570808085
83672;0.4656728585
83673;0.4908825213
83674;0.5507743626
83675;0.4672861635
83676;0.5955063438
83677;0.4764885709
83678;0.5517102257
83679;0.5302028187
83680;0.7318665797
83681;0.6934022310
83682;0.6068736296
83683;0.5296401416
83684;0.4757620859
83685;0.6035557930
83686;0.5610564604
83687;0.5711144907
83688;0.6228405013
83689;0.5242213309
83690;0.5020859014
83691;0.5448973885
83692;0.5530406041
83693;0.6237418406
83694;0.6567645283
83695;0.5803598721
83696;0.5500202660
83697;0.4308526802
83698;0.5924533529
83699;0.5356178318
83700;0.5005451728
83701;0.5200237622
83702;0.4602745561
83703;0.7483400562
83704;0.6030420289
83705;0.4739104771
83706;0.6205147319
83707;0.5725832751
83708;0.4962090762
83709;0.4962090762
83710;0.4962090762
83711;0.4962090762
83712;0.6410609567
83713;0.6747562957
83714;0.6128924278
83715;0.5227239350
83716;0.5329794813
83717;0.5188552112
83718;0.5570808085
83719;0.4844305170
83720;0.5161977384
83721;0.6124907860
83722;0.5809306307
83723;0.5503436039
83724;0.6296969419
83725;0.4119913653
83726;0.6542013142
83727;0.6819800269
83728;0.6564428881
83729;0.5096425135
83730;0.7060302296
83731;0.6307069511
83732;0.5985816238
83733;0.5309621959
83734;0.6344634413
83735;0.4081116451
83736;0.6886676557
83737;0.6255305878
83738;0.5294606243
83739;0.6988496869
83740;0.4257374583
83741;0.5707792022
83742;0.5767546638
83743;0.5793148452
83744;0.5953637433
83745;0.5345928782
83746;0.3360120735
83747;0.5030379431
83748;0.5727796889
83749;0.4907598065
83750;0.4800334193
83751;0.5994569715
83752;0.6308513607
83753;0.4651915411
83754;0.4619554679
83755;0.4537217005
83756;0.5562479395
83757;0.5562479395
83758;0.6237944446
83759;0.4473211202
83760;0.5041092963
83761;0.5142691980
83762;0.5545239962
83763;0.7204613369
83764;0.5709732500
83765;0.6726649364
83766;0.4337474387
83767;0.4548969546
83768;0.7038802364
83769;0.3236043483
83770;0.6646042101
83771;0.5168540020
83772;0.6268581979
83773;0.6602364318
83774;0.6630689045
83775;0.5978390968
83776;0.6493039047
83777;0.4999729125
83778;0.5223399028
83779;0.5132355848
83780;0.6240940407
83781;0.5089025543
83782;0.5387272338
83783;0.4157574471
83784;0.6456456468
83785;0.6456456468
83786;0.6456456468
83787;0.6714335258
83788;0.6234499429
83789;0.5946630346
83790;0.4851962572
83791;0.5131210983
83792;0.5078624879
83793;0.3597661231
83794;0.5273095364
83795;0.5810670424
83796;0.5090971407
83797;0.4519984913
83798;0.6127142448
83799;0.4389433395
83800;0.6234899089
83801;0.6298861236
83802;0.6900243631
83803;0.5841258274
83804;0.4862746151
83805;0.2939761797
83806;0.6365865918
83807;0.4502968484
83808;0.4903530718
83809;0.4506959097
83810;0.3047319228
83811;0.6539249407
83812;0.5478617780
83813;0.5657963536
83814;0.6594150616
83815;0.3168526883
83816;0.6228405013
83817;0.5874689860
83818;0.6307829950
83819;0.3454532484
83820;0.6632500530
83821;0.4303844572
83822;0.4749136924
83823;0.5961719017
83824;0.6728234629
83825;0.4861915287
83826;0.3483904214
83827;0.5172628670
83828;0.5811716856
83829;0.5215829928
83830;0.6687323887
83831;0.6123376279
83832;0.6266622389
83833;0.6078986024
83834;0.4516914375
83835;0.2377001472
83836;0.2215932601
83837;0.5887605803
83838;0.4243538482
83839;0.6454444421
83840;0.6453828616
83841;0.5178882408
83842;0.5637324597
83843;0.5464022706
83844;0.5669704603
83845;0.5293885029
83846;0.6059989637
83847;0.4250280800
83848;0.6211034121
83849;0.6100900760
83850;0.5345928782
83851;0.5239166682
83852;0.5269334775
83853;0.5057489441
83854;0.3047319228
83855;0.5755077692
83856;0.4626443296
83857;0.4977852603
83858;0.5391631406
83859;0.6287759666
83860;0.5850283607
83861;0.6456456468
83862;0.3735278319
83863;0.3854147619
83864;0.6365072474
83865;0.3598808452
83866;0.4555328191
83867;0.6456456468
83868;0.6456456468
83869;0.4154729549
83870;0.4492805705
83871;0.5554110323
83872;0.6979126264
83873;0.7654239253
83874;0.3471504894
83875;0.5062429956
83876;0.6068786855
83877;0.4044656626
83878;0.5095772643
83879;0.6502475057
83880;0.5940395445
83881;0.4596719534
83882;0.5670133389
83883;0.4838261202
83884;0.4681449562
83885;0.6703051382
83886;0.4399247000
83887;0.5472373716
83888;0.6465993906
83889;0.3877600261
83890;0.4081116451
83891;0.4081116451
83892;0.6832678700
83893;0.3675974355
83894;0.5351114774
83895;0.4368330301
83896;0.2215932601
83897;0.5674208968
83898;0.3256615960
83899;0.5448973885
83900;0.7440762570
83901;0.4972699687
83902;0.6277915931
83903;0.6259326598
83904;0.3188129767
83905;0.4435476373
83906;0.5980339318
83907;0.5073062786
83908;0.4863058310
83909;0.5358840846
83910;0.5920787410
83911;0.5034383569
83912;0.6224697126
83913;0.4886961592
83914;0.6562131896
83915;0.6887602246
83916;0.6088661226
83917;0.4081116451
83918;0.5122575992
83919;0.5270983727
83920;0.3471504894
83921;0.5504195870
83922;0.6381755172
83923;0.6732903558
83924;0.5002019322
83925;0.6592596975
83926;0.5832872465
83927;0.6754053034
83928;0.4772497708
83929;0.2215932601
83930;0.5487232219
83931;0.4473100957
83932;0.5715146376
83933;0.6228405013
83934;0.4360470698
83935;0.5628096408
83936;0.5235161617
83937;0.4865991724
83938;0.6306342727
83939;0.6111057018
83940;0.4817447932
83941;0.4028432427
83942;0.5841474153
83943;0.4865891976
83944;0.6568682535
83945;0.5472441488
83946;0.5485682845
83947;0.4405558492
83948;0.4405558492
83949;0.8027268367
83950;0.5990640714
83951;0.5175975086
83952;0.5175975086
83953;0.5175975086
83954;0.5345928782
83955;0.6340109366
83956;0.6500632101
83957;0.5907126915
83958;0.3873336609
83959;0.6226727924
83960;0.6078986024
83961;0.5640231650
83962;0.4928497441
83963;0.5251226932
83964;0.4881172523
83965;0.5374677508
83966;0.6437262955
83967;0.3558488062
83968;0.6199780331
83969;0.4969490749
83970;0.5885152434
83971;0.6162346636
83972;0.5954578707
83973;0.4009812704
83974;0.5103362830
83975;0.5481671876
83976;0.5875956823
83977;0.4271182579
83978;0.5838951683
83979;0.5251527669
83980;0.5005779842
83981;0.5497677286
83982;0.5929217349
83983;0.4777944203
83984;0.4410842570
83985;0.5568999170
83986;0.5175975086
83987;0.4888049422
83988;0.5175975086
83989;0.5175975086
83990;0.5175975086
83991;0.5281025890
83992;0.6456456468
83993;0.4081116451
83994;0.5858696518
83995;0.5175975086
83996;0.5858696518
83997;0.5534516955
83998;0.5562935029
83999;0.5532395272
84000;0.6302204443
84001;0.5881928522
84002;0.5426448538
84003;0.4066425425
84004;0.5964895728
84005;0.6419917521
84006;0.6516072223
84007;0.5182722493
84008;0.4855740562
84009;0.3629157866
84010;0.4438078811
84011;0.3785714803
84012;0.3836450244
84013;0.4403586115
84014;0.6396199321
84015;0.6259351065
84016;0.6388723252
84017;0.3379504226
84018;0.3672910082
84019;0.4081116451
84020;0.5645849552
84021;0.4295009001
84022;0.5879751416
84023;0.3785143380
84024;0.6228405013
84025;0.7358864630
84026;0.4685473864
84027;0.3569934883
84028;0.3009536389
84029;0.6034858409
84030;0.6475799735
84031;0.6376072490
84032;0.6499986282
84033;0.3060253105
84034;0.6273420645
84035;0.6122905874
84036;0.4453974320
84037;0.4445888466
84038;0.5065143344
84039;0.3966597056
84040;0.5483722860
84041;0.3370249540
84042;0.6153721592
84043;0.6061493513
84044;0.3771772009
84045;0.4372482458
84046;0.4825356104
84047;0.6228405013
84048;0.6228405013
84049;0.2999884110
84050;0.5848291653
84051;0.4516914375
84052;0.5185166215
84053;0.6038660263
84054;0.4387129360
84055;0.6211266958
84056;0.5438767828
84057;0.5798029622
84058;0.6473144599
84059;0.7297990573
84060;0.6015412584
84061;0.4078724166
84062;0.4847237892
84063;0.5762513141
84064;0.5763798277
84065;0.5710864686
84066;0.5710864686
84067;0.5710864686
84068;0.5710864686
84069;0.5710864686
84070;0.5710864686
84071;0.5091215768
84072;0.5909961721
84073;0.5381161103
84074;0.4902035732
84075;0.3438878727
84076;0.5746032843
84077;0.4876477442
84078;0.6038660263
84079;0.6173452491
84080;0.4005075685
84081;0.6837947746
84082;0.5439529031
84083;0.5184381153
84084;0.5800903213
84085;0.6389056256
84086;0.5956653776
84087;0.3282932002
84088;0.6022096430
84089;0.3957195087
84090;0.6266630722
84091;0.4273589069
84092;0.6062046801
84093;0.4395591078
84094;0.4960254168
84095;0.6492445464
84096;0.6235380596
84097;0.7853229972
84098;0.4134790872
84099;0.3488414080
84100;0.5522971356
84101;0.3236043483
84102;0.5059435233
84103;0.6902335734
84104;0.3656995018
84105;0.3656995018
84106;0.3445733345
84107;0.3370249540
84108;0.5804776903
84109;0.6840998559
84110;0.5935387439
84111;0.6645506469
84112;0.4465381402
84113;0.5674098226
84114;0.5286837224
84115;0.5540666307
84116;0.5725851383
84117;0.4803319879
84118;0.4621554399
84119;0.6304519761
84120;0.6224499313
84121;0.5216216449
84122;0.4081116451
84123;0.5098730926
84124;0.5102142991
84125;0.5435759673
84126;0.5775393395
84127;0.5731056334
84128;0.6633932519
84129;0.6951918508
84130;0.6496466078
84131;0.6034858409
84132;0.7035821573
84133;0.4984621531
84134;0.3183574288
84135;0.5846758272
84136;0.5488732258
84137;0.5535644506
84138;0.5918704237
84139;0.5969432205
84140;0.5924863327
84141;0.5928556781
84142;0.4122963231
84143;0.5545694758
84144;0.3954560593
84145;0.3573110025
84146;0.2535188156
84147;0.4124545989
84148;0.5217783268
84149;0.5726704557
84150;0.5952183903
84151;0.6392694828
84152;0.5801423860
84153;0.4155119850
84154;0.2215932601
84155;0.5369855216
84156;0.3801910081
84157;0.4984552422
84158;0.5648044146
84159;0.4296861578
84160;0.6673183592
84161;0.6852619150
84162;0.5369432118
84163;0.4959670354
84164;0.6571596366
84165;0.4600073004
84166;0.5781173833
84167;0.3560402495
84168;0.4991999971
84169;0.6212772103
84170;0.5006976373
84171;0.6333198080
84172;0.5243080106
84173;0.5577762801
84174;0.4125491965
84175;0.4650486401
84176;0.6813927942
84177;0.5478253267
84178;0.3955280117
84179;0.5315127792
84180;0.5285474324
84181;0.5500776983
84182;0.5593676266
84183;0.4566441563
84184;0.6473048276
84185;0.7249303636
84186;0.6681190576
84187;0.7063499569
84188;0.4974590186
84189;0.6776037456
84190;0.6990732363
84191;0.6303557649
84192;0.6634961698
84193;0.6283253642
84194;0.6404141130
84195;0.5082870245
84196;0.3047319228
84197;0.6258837672
84198;0.5750209565
84199;0.4358928461
84200;0.5438121836
84201;0.3914639350
84202;0.3836413759
84203;0.6759777045
84204;0.4283038580
84205;0.6124418592
84206;0.5225677502
84207;0.5894098947
84208;0.7404461064
84209;0.6066136113
84210;0.4382706210
84211;0.7261979951
84212;0.3468679847
84213;0.5624816067
84214;0.5720524671
84215;0.6139576003
84216;0.5480147369
84217;0.4081116451
84218;0.6132644778
84219;0.4081116451
84220;0.4834199329
84221;0.6051701005
84222;0.4081116451
84223;0.3236043483
84224;0.5599544107
84225;0.6425272264
84226;0.6551682914
84227;0.4840123494
84228;0.4461662004
84229;0.5790299239
84230;0.3744347329
84231;0.4714200398
84232;0.5142779746
84233;0.4662519466
84234;0.5666453965
84235;0.5157450986
84236;0.6655329852
84237;0.4603542448
84238;0.5755866606
84239;0.5734371411
84240;0.6652219394
84241;0.4765178715
84242;0.5777382791
84243;0.5756719796
84244;0.6849073965
84245;0.5170168623
84246;0.6326744144
84247;0.4500372268
84248;0.5602222163
84249;0.6357505618
84250;0.5095666605
84251;0.4925920465
84252;0.6380179350
84253;0.5389782533
84254;0.3991609587
84255;0.6723244307
84256;0.5379409388
84257;0.4625034707
84258;0.7853229972
84259;0.6350506879
84260;0.5423319482
84261;0.6314062077
84262;0.4819746930
84263;0.5336524752
84264;0.6568529008
84265;0.6196548460
84266;0.6648633126
84267;0.6254150994
84268;0.5955133816
84269;0.6109413244
84270;0.6307874797
84271;0.4491754307
84272;0.5358732602
84273;0.6880907172
84274;0.4474230138
84275;0.5861615664
84276;0.4503451997
84277;0.5272475847
84278;0.4502484318
84279;0.4580473590
84280;0.4358928461
84281;0.3620079455
84282;0.4865457555
84283;0.5481671876
84284;0.5528278080
84285;0.4474230138
84286;0.6975983495
84287;0.2271917252
84288;0.6066001776
84289;0.5006712932
84290;0.6021273873
84291;0.6161084254
84292;0.4825652372
84293;0.6085866124
84294;0.4307270426
84295;0.5069831471
84296;0.4572276668
84297;0.6266896933
84298;0.3810355939
84299;0.5481671876
84300;0.6290779022
84301;0.5411789734
84302;0.6428209262
84303;0.5045218051
84304;0.5481671876
84305;0.5481671876
84306;0.6710112313
84307;0.5571814532
84308;0.6112833997
84309;0.6030751306
84310;0.4921731179
84311;0.6367306239
84312;0.6424796552
84313;0.5573464554
84314;0.6023359336
84315;0.3471504894
84316;0.5882878441
84317;0.5895094201
84318;0.4262246001
84319;0.6645027424
84320;0.5634719500
84321;0.4874587987
84322;0.4317094121
84323;0.5370848549
84324;0.4499814695
84325;0.4846554057
84326;0.5293013245
84327;0.5252612991
84328;0.6229470161
84329;0.5483859930
84330;0.5608335786
84331;0.4337820381
84332;0.5144782980
84333;0.5110981909
84334;0.5481671876
84335;0.3558488062
84336;0.5872442461
84337;0.5044724784
84338;0.4068003299
84339;0.5812578626
84340;0.5492080200
84341;0.4703671269
84342;0.5891359063
84343;0.4304671282
84344;0.6838934195
84345;0.4065868358
84346;0.4426402237
84347;0.6207267900
84348;0.5664835482
84349;0.4506959097
84350;0.6421836560
84351;0.4434477282
84352;0.5481671876
84353;0.6646248593
84354;0.5952014132
84355;0.6719244230
84356;0.5595312550
84357;0.5936772017
84358;0.6752268914
84359;0.5744464513
84360;0.4276234718
84361;0.6463578402
84362;0.6861186601
84363;0.7075837134
84364;0.5128502706
84365;0.5175669152
84366;0.5519195146
84367;0.5479698726
84368;0.6012505806
84369;0.5684434182
84370;0.6495225847
84371;0.4500237315
84372;0.3359413613
84373;0.5483859930
84374;0.6033748515
84375;0.5947292278
84376;0.6331667527
84377;0.5170920557
84378;0.5834676567
84379;0.4579787724
84380;0.6396664903
84381;0.4150810330
84382;0.5029420575
84383;0.7380785499
84384;0.3753888917
84385;0.5680405654
84386;0.6154392727
84387;0.4386553871
84388;0.5580908846
84389;0.4760942965
84390;0.3158557868
84391;0.6043137672
84392;0.3504211485
84393;0.5970638431
84394;0.6617694446
84395;0.5675036046
84396;0.5379229918
84397;0.5917726483
84398;0.5269321749
84399;0.4833037730
84400;0.5308676140
84401;0.5486097109
84402;0.3403669465
84403;0.3332474186
84404;0.3779919103
84405;0.6201065631
84406;0.5315866050
84407;0.7373484496
84408;0.5579252225
84409;0.6673308415
84410;0.4761930064
84411;0.6074248518
84412;0.5389983212
84413;0.6730493659
84414;0.6510215152
84415;0.6019570164
84416;0.5819818589
84417;0.4938206239
84418;0.5819818589
84419;0.7356289162
84420;0.5481671876
84421;0.5481671876
84422;0.7505426439
84423;0.7580542181
84424;0.6624043614
84425;0.5169963372
84426;0.4344141176
84427;0.6022734035
84428;0.5108892812
84429;0.6519979971
84430;0.6841677322
84431;0.5130518666
84432;0.5178290061
84433;0.5175975086
84434;0.5175975086
84435;0.5175975086
84436;0.5175975086
84437;0.6111503061
84438;0.5112313288
84439;0.6205269962
84440;0.4583586252
84441;0.6623972455
84442;0.7853229972
84443;0.5592854598
84444;0.5592854598
84445;0.5585730675
84446;0.5175975086
84447;0.5993157250
84448;0.5175975086
84449;0.6601852070
84450;0.4847167835
84451;0.6213583817
84452;0.6262520531
84453;0.6622198967
84454;0.3832942194
84455;0.5808025045
84456;0.4852027940
84457;0.5583542137
84458;0.3057588079
84459;0.5053328088
84460;0.4276234718
84461;0.5716550368
84462;0.7097866461
84463;0.5763911277
84464;0.6284741854
84465;0.6653192778
84466;0.5043554639
84467;0.4989419081
84468;0.5134488290
84469;0.5634477601
84470;0.6502236878
84471;0.3413847309
